YEAR,MO,DY,PS,WS10M,WS50M,RH2M,QV2M,TS,T2M,T2M_MAX,T2M_MIN,WS2M,PRECTOTCORR
2018,12,23,100.93,1.23,1.76,89.38,18.25,25.35,25.6,28.55,23.11,0.73,0.43
2018,12,24,100.84,1.3,2.1,88.81,18.19,25.55,25.67,28.77,23.48,0.69,0.08
2018,12,25,100.83,1.52,2.3,85.94,18.43,26.21,26.45,29.73,22.8,0.85,0.43
2018,12,26,100.85,1.26,2.02,84,18.13,26.29,26.6,29.28,23.51,0.71,0.07
2018,12,27,100.84,1.3,2.11,85.62,18.13,26.08,26.22,29.06,23.44,0.74,0.02
2018,12,28,100.8,1.73,2.8,83.56,18.31,26.8,26.92,30.73,23.3,0.95,0.11
2018,12,29,100.9,1.99,3.59,86.75,18.07,26.06,26.03,29.79,23.08,1.05,0.04
2018,12,30,100.98,1.77,2.95,87.19,18.68,26.38,26.45,29.91,23.01,0.95,10.25
2018,12,31,101,2.14,3.59,93.12,19.04,25.53,25.62,27.66,24.04,1.13,10.82
2019,1,1,100.99,2.16,3.9,89.81,18.86,26.15,26.14,29.62,23.63,1.14,2.61
2019,1,2,101.03,2.05,3.75,89.06,18.8,26.26,26.23,29.25,24.05,1.1,2.22
2019,1,3,101.01,2.12,3.72,84.81,18.55,27.08,26.94,31.63,22.63,1.14,0.46
2019,1,4,101.01,1.45,2.7,84.44,18.92,27.64,27.38,31.69,23.37,0.76,0.89
2019,1,5,100.95,1.42,2.71,95.06,19.96,25.98,25.99,27.87,24.69,0.72,20.94
2019,1,6,100.95,1.48,2.74,88.81,19.47,27.1,26.91,30.61,24.23,0.76,2.78
2019,1,7,100.94,1.63,2.88,89.69,19.59,26.82,26.76,29.87,24.21,0.84,3.86
2019,1,8,100.98,1.34,2.36,88.19,19.41,26.92,26.92,30.06,24.49,0.68,46.52
2019,1,9,100.92,1.91,3.39,89.62,19.47,26.83,26.72,30.37,23.78,1.03,36.01
2019,1,10,100.94,1.67,2.96,92.81,19.59,26.09,26.15,28.6,24.34,0.86,21.01
2019,1,11,100.88,1.75,2.89,91.12,19.23,26.04,26.14,28.99,23.96,0.97,8.26
2019,1,12,100.86,1.7,3.16,90.12,19.23,26.37,26.36,29.65,23.88,0.88,9.53
2019,1,13,100.86,1.77,3.16,92.19,19.23,25.87,25.97,28.74,23.73,0.93,4.47
2019,1,14,100.78,1.89,3.47,89.38,19.04,26.5,26.38,30.12,23.8,1.01,11.05
2019,1,15,100.81,1.8,3.04,91.94,19.29,25.98,26.01,28.53,24,0.96,7.87
2019,1,16,100.85,1.68,2.73,92.5,18.55,25.15,25.26,27.32,23.64,0.92,7.75
2019,1,17,100.73,1.84,3.1,87.62,19.23,26.85,26.83,30.57,23.8,1.02,0.06
2019,1,18,100.69,2.12,3.66,90.12,19.71,26.83,26.8,30.05,24.07,1.16,1.69
2019,1,19,100.7,2.48,4.34,89.88,19.59,26.79,26.73,30.36,24.23,1.34,2.38
2019,1,20,100.8,2.02,3.56,91.56,19.84,26.62,26.6,29.64,24.33,1.06,2.03
2019,1,21,100.91,1.82,3.23,94.38,19.78,25.91,26.01,27.81,24.48,0.98,8.85
2019,1,22,101.02,2.28,3.91,90.56,18.19,25.41,25.4,28.36,23.13,1.24,1.1
2019,1,23,100.98,2.32,3.97,90.25,18.86,26.08,26.05,29.45,22.87,1.25,1.3
2019,1,24,100.96,2.17,3.81,93.19,19.47,25.9,25.98,28.5,24.09,1.13,1.93
2019,1,25,101.07,1.84,3.37,91.69,18.49,25.44,25.44,28.07,23.79,0.96,5.79
2019,1,26,100.96,2.46,4.29,88.06,18.86,26.58,26.5,30.35,23.46,1.33,0.23
2019,1,27,100.98,2.36,4.25,90.88,19.29,26.23,26.25,29.06,24.03,1.26,13.46
2019,1,28,100.96,2.22,3.96,93.19,19.29,25.76,25.82,28.15,24.13,1.16,8.38
2019,1,29,100.96,1.92,3.32,92.38,19.23,25.83,25.9,28.48,23.86,0.99,11.26
2019,1,30,101.01,1.93,3.48,93.06,19.53,26.02,26.06,28.76,24.04,1.01,11.99
2019,1,31,101.07,1.74,3.18,91.5,18.98,25.89,25.9,28.82,23.83,0.9,2.26
2019,2,1,100.99,2.05,3.54,90.62,19.17,26.3,26.27,29.61,23.33,1.1,1.06
2019,2,2,100.93,1.68,3.05,90.69,19.41,26.47,26.45,29.65,24.06,0.87,1.25
2019,2,3,101.01,1.73,3.05,89.19,19.35,26.75,26.71,30.25,24.07,0.91,0.82
2019,2,4,101.1,1.55,2.5,90.62,19.35,26.3,26.38,29.08,24.43,0.85,4.55
2019,2,5,101.07,1.4,2.53,92.12,19.04,25.95,25.87,29.12,23.76,0.76,10.08
2019,2,6,100.94,1.65,3.05,91.81,19.23,26.05,26.01,29.08,23.94,0.86,22.62
2019,2,7,100.98,1.23,2.34,88.69,18.74,26.35,26.26,29.76,23.69,0.62,60.47
2019,2,8,101,1.7,2.95,89.56,19.41,26.81,26.66,30.07,23.77,0.91,9.87
2019,2,9,101.01,1.7,3.04,89.62,19.17,26.54,26.46,29.97,23.89,0.91,8.22
2019,2,10,101.11,1.55,2.67,90.5,19.53,26.68,26.58,30.12,23.94,0.84,22.23
2019,2,11,101.12,1.57,2.72,93.44,19.65,26.07,26.08,28.56,24.6,0.87,34.42
2019,2,12,101.22,1.85,3.29,90.69,19.1,26.31,26.18,29.43,23.68,1.01,6.77
2019,2,13,101.17,1.95,3.44,90.94,19.47,26.53,26.49,30,23.81,1.03,1.46
2019,2,14,101.05,1.9,3.3,91.06,19.78,26.76,26.68,29.9,24.16,1.01,1.15
2019,2,15,101.06,2.03,3.56,93.12,19.84,26.3,26.3,28.8,24.39,1.07,16.57
2019,2,16,101.09,1.84,2.99,90.25,19.47,26.65,26.59,30.19,24.09,1.02,13.37
2019,2,17,101.1,1.41,2.27,91.56,19.04,26,25.94,28.76,23.73,0.76,6.42
2019,2,18,101.05,1.12,1.81,88.56,18.68,26.23,26.22,29.23,23.67,0.56,0.34
2019,2,19,101.03,1.37,2.63,84.81,18.92,27.62,27.3,32.06,23.23,0.69,4.59
2019,2,20,101.11,1.19,2.03,86.94,19.53,27.38,27.33,30.94,24.51,0.64,1.91
2019,2,21,101.08,1.73,3.08,89.31,19.29,26.76,26.65,29.83,24.46,0.93,0.02
2019,2,22,101.03,1.25,2.06,88.69,19.23,26.37,26.65,29.33,24.34,0.68,3.21
2019,2,23,100.85,1.35,2.41,88.81,19.23,26.65,26.65,29.99,24.26,0.74,12.78
2019,2,24,100.82,1.63,2.94,90.5,19.41,26.53,26.44,29.81,23.9,0.86,5.03
2019,2,25,100.89,1.43,2.63,89.62,19.41,26.65,26.63,29.55,24.37,0.73,0.52
2019,2,26,100.75,2,3.58,89.19,19.78,27.21,27.05,30.71,23.94,1.08,2.36
2019,2,27,100.67,1.88,3.32,89.25,20.14,27.55,27.32,31.3,24.62,1.04,22.93
2019,2,28,100.69,1.66,2.89,88.31,20.02,27.67,27.43,31.24,24.81,0.91,19.47
2019,3,1,100.81,1.8,3.27,90.06,19.71,26.98,26.81,29.94,24.65,0.98,6.26
2019,3,2,100.77,1.91,3.43,88.69,19.04,26.6,26.51,29.94,24.33,1.02,0.18
2019,3,3,100.74,1.13,2.09,87.56,19.17,26.89,26.8,30.62,23.73,0.55,0.01
2019,3,4,100.73,1.55,2.91,91.75,19.53,26.26,26.25,28.81,24.41,0.83,1.73
2019,3,5,100.82,1.8,3.2,88.38,18.74,26.39,26.31,30.52,23.06,0.97,4
2019,3,6,101,1.38,2.31,92.38,19.04,25.58,25.77,28,23.98,0.73,2.56
2019,3,7,100.97,1.45,2.39,84.81,18.62,27.05,27.03,31.58,23.25,0.79,0.04
2019,3,8,100.93,1.61,2.66,86.12,19.29,27.31,27.23,31.01,23.71,0.87,6.36
2019,3,9,101.02,1.18,1.94,86.56,18.86,26.7,26.79,30.01,23.86,0.65,37.68
2019,3,10,101.03,1.08,1.74,83,18.55,27,27.26,30.57,23.69,0.61,11.36
2019,3,11,101.01,1.62,2.86,89.56,18.98,26.25,26.25,28.98,24.01,0.86,16.96
2019,3,12,101.05,1.77,3.18,91.06,18.68,25.7,25.7,28.38,23.62,0.93,11.2
2019,3,13,101.04,1.53,2.83,89.69,18.8,26.02,26.12,29.21,23.82,0.8,20.91
2019,3,14,101.08,1.86,3.47,89.75,19.23,26.44,26.45,30.19,23.76,0.96,5.19
2019,3,15,101.04,1.9,3.3,84.62,18.31,26.76,26.73,31.28,23.15,1.02,0.07
2019,3,16,101.09,1.13,1.76,88.25,18.31,25.65,25.9,28.37,23.8,0.61,3.74
2019,3,17,101.06,1.41,2.44,85.88,18.55,26.51,26.65,30.15,24.19,0.78,0.91
2019,3,18,100.97,1.44,2.37,88.12,19.35,26.92,26.89,30.4,24.03,0.78,8.62
2019,3,19,100.95,1.38,2.36,90.5,18.8,25.62,25.85,27.8,24.32,0.76,27.41
2019,3,20,100.83,1.7,2.93,88.12,18.98,26.57,26.52,30.26,23.46,0.92,15.11
2019,3,21,100.82,1.88,3.41,90.12,20.02,27.05,27.01,30.67,24.35,1,4.63
2019,3,22,100.88,1.56,2.63,90.69,19.59,26.29,26.54,28.95,24.34,0.86,4.3
2019,3,23,100.87,1.34,2.1,87.69,19.17,26.49,26.75,29.25,24.19,0.75,1.35
2019,3,24,100.84,1.38,2.11,91.62,19.53,26.04,26.26,28.54,24.4,0.76,5.85
2019,3,25,100.83,1.25,2.17,87.94,19.65,27.1,27.15,30.44,24.36,0.69,11.44
2019,3,26,100.93,1.5,2.68,92.56,20.26,26.78,26.78,29.64,24.88,0.77,31.98
2019,3,27,101.07,1.3,2.09,90.56,19.71,26.53,26.71,29.35,24.8,0.7,31.37
2019,3,28,101.06,0.77,1.15,89.81,19.47,26.35,26.63,28.88,24.78,0.45,24.62
2019,3,29,100.85,0.74,1.06,83.06,19.29,27.4,27.82,31.43,24.44,0.45,7.23
2019,3,30,100.88,0.99,1.73,85.75,19.29,26.98,27.29,30.16,24.38,0.53,9.73
2019,3,31,100.98,0.89,1.55,91,19.59,26.33,26.48,28.87,24.51,0.44,32.18
2019,4,1,101.04,1.43,2.45,90.81,18.92,26.09,26,29.29,23.83,0.75,8.04
2019,4,2,101,1.18,1.86,85.81,18.13,26.3,26.26,30.27,22.62,0.64,0.81
2019,4,3,100.98,0.95,1.8,85.94,19.23,27.65,27.28,31.41,23.44,0.46,1.47
2019,4,4,100.94,1.09,2.05,87.19,19.65,27.57,27.36,30.86,24.47,0.52,1.73
2019,4,5,100.95,1.16,2.04,90.56,19.59,26.46,26.58,28.63,24.81,0.59,5.63
2019,4,6,100.93,1.02,1.75,85.81,19.59,27.48,27.56,31.33,24.49,0.59,24.52
2019,4,7,100.86,1.16,2.14,89.94,20.32,27.33,27.31,30.88,25.04,0.62,34.97
2019,4,8,100.77,1.3,2.49,91.81,20.26,26.91,26.89,29.23,24.62,0.66,6.07
2019,4,9,100.79,1.28,2.23,89.94,20.32,27.18,27.27,30.07,24.63,0.68,15.41
2019,4,10,100.8,1.09,1.99,90.56,20.45,27.28,27.27,30.51,24.68,0.59,15.13
2019,4,11,100.8,1.05,1.77,91.44,19.53,26.08,26.32,28.17,24.48,0.59,21.42
2019,4,12,100.83,1.42,2.19,86.94,19.1,26.69,26.88,29.65,24.09,0.81,2.28
2019,4,13,100.89,1,1.66,87.19,19.35,26.9,27.05,29.97,24.69,0.5,4.89
2019,4,14,100.89,1.13,1.98,90.06,20.02,26.83,27.02,30.01,24.55,0.59,1.11
2019,4,15,100.84,0.82,1.47,88.31,19.59,27.07,27.01,30.42,23.9,0.41,0.85
2019,4,16,100.87,0.88,1.6,88.06,20.14,27.56,27.52,30.94,25.1,0.45,4.98
2019,4,17,100.86,0.91,1.57,88.5,20.39,27.8,27.65,30.86,24.74,0.44,0.61
2019,4,18,100.8,1.02,1.87,88.31,20.57,27.96,27.86,31.04,25.24,0.54,6.36
2019,4,19,100.69,0.74,1.23,88.5,20.45,27.71,27.69,30.96,25.5,0.42,20.94
2019,4,20,100.7,1.3,2.34,91.62,20.08,26.89,26.77,29.68,24.62,0.72,20.62
2019,4,21,100.58,1.47,2.81,90.81,20.45,27.35,27.22,30.48,24.37,0.77,38.22
2019,4,22,100.56,1.84,3.3,91.88,20.94,27.51,27.41,30.83,24.72,0.99,9.74
2019,4,23,100.63,1.36,2.58,93.88,20.87,26.99,26.98,29.37,25.12,0.69,7.52
2019,4,24,100.77,0.77,1.43,89.56,19.9,26.91,27.03,29.71,25.03,0.42,5.42
2019,4,25,100.68,1.48,2.72,89,20.14,27.65,27.33,31.44,23.75,0.8,10.36
2019,4,26,100.69,1.09,1.83,92,20.63,27.12,27.12,29.89,25.33,0.6,32.71
2019,4,27,100.83,1.22,2.05,90.62,18.98,25.83,25.99,28.18,24.05,0.69,16.68
2019,4,28,100.9,1.11,2.13,88.5,18.86,26.48,26.36,29.73,24.17,0.55,0.18
2019,4,29,100.87,1.06,1.84,86.12,19.47,27.48,27.37,30.84,23.76,0.55,0.71
2019,4,30,100.82,1.19,1.8,85.81,20.2,27.95,28.05,31.35,24.58,0.66,2.99
2019,5,1,100.82,1.32,2.12,88.44,20.39,27.59,27.65,30.86,25.3,0.7,2.1
2019,5,2,100.87,0.84,1.24,85.31,19.96,27.58,27.97,31.19,24.78,0.48,0.34
2019,5,3,100.93,1.01,1.66,87.44,20.02,27.3,27.57,30.9,24.61,0.52,1.43
2019,5,4,100.93,1.44,2.39,89.56,20.32,27.34,27.4,30.26,24.76,0.76,4.07
2019,5,5,100.94,1.06,1.88,90.12,20.2,26.89,27.19,29.98,24.69,0.54,23.03
2019,5,6,100.93,1.45,2.45,90.44,19.47,26.44,26.48,29.22,24.33,0.77,12.01
2019,5,7,100.78,1.48,2.64,87.19,19.1,27.08,26.83,31.14,22.55,0.76,0.04
2019,5,8,100.77,1.68,2.9,88.38,19.96,27.44,27.32,31.11,24.07,0.87,0.82
2019,5,9,100.81,1.6,2.63,86,19.59,27.41,27.53,31.1,24.16,0.87,0.09
2019,5,10,100.89,1.45,2.59,87.88,19.53,27.04,27.06,29.98,24.3,0.74,0.05
2019,5,11,100.93,1.66,2.91,90.88,19.9,26.88,26.82,29.9,24.42,0.87,1.94
2019,5,12,100.89,1.3,2.27,91.56,20.08,26.82,26.83,29.86,24.16,0.66,1.25
2019,5,13,100.85,1.36,2.27,90.44,20.39,27.16,27.27,29.86,24.73,0.7,0.64
2019,5,14,100.83,1.53,2.8,91.75,20.63,27.16,27.19,30.16,24.77,0.77,0.08
2019,5,15,100.91,1.24,2.09,90.62,20.39,27,27.22,29.89,24.58,0.65,0.69
2019,5,16,100.99,1.36,2.16,90,19.78,26.83,26.88,29.73,24.44,0.71,0.43
2019,5,17,101,1.11,1.87,88.19,19.1,26.4,26.63,29.56,24.12,0.57,2.68
2019,5,18,100.94,1.29,2.24,87.75,19.17,26.88,26.78,30.22,24.23,0.66,0.42
2019,5,19,100.94,1.58,2.85,88.94,19.41,26.88,26.76,30.17,23.94,0.81,0.25
2019,5,20,100.95,1.23,2.18,93.5,19.65,26,26.07,28.18,24.3,0.61,0.46
2019,5,21,100.92,1.45,2.44,94.5,20.02,26,26.14,28.38,24.16,0.74,10.4
2019,5,22,100.93,1.48,2.65,93.62,20.26,26.4,26.55,29.02,24.84,0.73,5.57
2019,5,23,100.98,1.89,3.39,89.19,19.29,26.63,26.66,30.54,23.86,0.97,0.25
2019,5,24,100.92,1.79,3.16,91.31,19.53,26.3,26.39,30.06,23.48,0.93,3.01
2019,5,25,100.87,1.65,2.96,90.38,19.53,26.55,26.55,29.81,23.76,0.84,1.29
2019,5,26,100.8,1.76,3.14,92.12,19.9,26.5,26.5,29.65,24.15,0.91,10.3
2019,5,27,100.72,1.76,3.16,90.88,19.78,26.72,26.65,30.22,23.58,0.91,0.83
2019,5,28,100.65,1.95,3.44,90.75,20.39,27.19,27.18,30.37,24.76,1.01,0.6
2019,5,29,100.64,1.88,3.24,92.25,20.75,27.06,27.15,29.99,25.01,0.96,2.09
2019,5,30,100.7,1.58,2.85,93.75,20.45,26.57,26.63,29.05,24.76,0.8,5.64
2019,5,31,100.69,1.29,2.22,92.56,20.08,26.35,26.56,29,24.98,0.7,6.46
2019,6,1,100.74,1.28,2.31,94.69,19.9,25.94,26.01,28.43,24.47,0.63,27.63
2019,6,2,100.75,1.66,2.99,92.88,20.08,26.56,26.51,29.99,23.54,0.88,4.56
2019,6,3,100.78,1.26,2.26,89.12,19.1,26.55,26.46,29.87,24.08,0.63,0.6
2019,6,4,100.73,1.48,2.61,87.75,19.47,27.26,27.08,30.95,23.65,0.77,0
2019,6,5,100.7,1.65,2.93,88.81,20.14,27.53,27.38,31.15,24.31,0.87,0.18
2019,6,6,100.8,1.78,3.14,89.75,20.02,27.11,27.12,30.45,24.7,0.91,1.82
2019,6,7,100.94,1.27,2.16,90.88,19.78,26.56,26.69,29.44,24.92,0.67,1.9
2019,6,8,100.95,1.23,2.26,90.38,19.41,26.55,26.5,29.26,24.61,0.6,1.21
2019,6,9,100.88,1.51,2.73,90.88,19.04,26.1,26.05,29.02,23.58,0.76,0.28
2019,6,10,100.76,1.75,3.12,88.81,19.59,27.09,26.94,31.01,23.51,0.91,0.02
2019,6,11,100.88,1.73,3.09,93,20.26,26.69,26.67,29.65,24.59,0.9,22.76
2019,6,12,100.96,1.51,2.54,93.06,19.84,26.2,26.31,28.9,24.05,0.8,12.86
2019,6,13,100.94,1.65,2.99,90.94,19.65,26.61,26.55,30.09,23.83,0.85,1.46
2019,6,14,100.86,1.51,2.56,90.06,19.71,26.79,26.78,30,24.16,0.79,1.51
2019,6,15,100.9,1.45,2.65,92,19.59,26.35,26.3,29.18,24.33,0.73,2.4
2019,6,16,100.92,1.56,2.83,90.81,19.53,26.62,26.52,29.9,23.62,0.8,0.96
2019,6,17,100.89,1.86,3.27,91.5,19.96,26.7,26.73,29.95,24.5,0.96,2.66
2019,6,18,100.89,1.87,3.31,91.5,19.41,26.32,26.27,29.67,23.82,0.98,2.78
2019,6,19,100.89,1.7,3.06,93.06,19.29,25.79,25.8,28.58,23.58,0.86,2.4
2019,6,20,100.84,1.97,3.41,89.5,19.29,26.69,26.58,30.58,23.54,1.03,2.2
2019,6,21,100.77,1.81,3.23,87.81,19.04,26.83,26.67,31.04,23.18,0.95,0.73
2019,6,22,100.75,1.29,2.25,88.31,19.17,26.69,26.66,30.34,23.39,0.66,16.24
2019,6,23,100.82,1.69,3.08,90.62,19.41,26.5,26.41,29.56,24.15,0.9,23.85
2019,6,24,100.94,1.48,2.73,91.25,18.8,25.71,25.73,27.98,24.4,0.73,0
2019,6,25,100.96,2.32,3.97,87.5,18.31,26.09,26.09,30.18,22.99,1.21,0
2019,6,26,100.96,1.62,2.88,87.25,18.25,26.33,26.15,30.98,21.99,0.8,0
2019,6,27,100.92,1.7,2.95,88,18.74,26.55,26.39,30.44,22.72,0.88,0
2019,6,28,100.87,1.98,3.32,88.62,18.86,26.49,26.38,30.57,23.22,1.03,0.02
2019,6,29,100.83,2.09,3.51,88.75,18.49,26.11,26.02,30.05,22.74,1.09,0.01
2019,6,30,100.86,2.06,3.59,86.62,18.37,26.45,26.35,30.44,23.36,1.06,0
2019,7,1,100.87,1.98,3.44,87.75,18.49,26.36,26.2,30.92,22.44,1.03,0
2019,7,2,100.85,1.82,3.2,88.12,18.68,26.47,26.3,30.53,22.88,0.95,0
2019,7,3,100.92,1.77,3.17,89.06,18.92,26.37,26.3,29.94,23.37,0.91,1.1
2019,7,4,100.97,1.77,3.15,89.69,19.04,26.37,26.3,29.83,23.55,0.91,0.46
2019,7,5,100.82,2.09,3.62,90,19.35,26.58,26.51,30.52,23.35,1.09,14.62
2019,7,6,100.79,1.93,3.4,90.75,19.53,26.55,26.48,30.27,23.44,1,3.91
2019,7,7,100.91,1.9,3.45,89.75,19.53,26.76,26.73,30.4,23.96,0.98,1.88
2019,7,8,101.04,2.02,3.56,90.62,19.29,26.39,26.37,29.9,24.05,1.05,4.61
2019,7,9,101.01,1.85,3.3,86.19,18.25,26.57,26.4,30.51,23.07,0.96,0.31
2019,7,10,100.93,2.23,3.72,88.5,18.62,26.27,26.21,30.57,23.12,1.16,0
2019,7,11,101.05,2.04,3.56,86.12,17.58,25.89,25.8,30.19,22,1.05,0
2019,7,12,101.1,1.93,3.34,87.25,18.43,26.44,26.29,30.68,22.72,0.99,0.01
2019,7,13,101.02,1.77,3.1,87,18.31,26.46,26.26,30.42,22.9,0.91,0
2019,7,14,100.92,1.86,3.2,86.75,17.76,26,25.8,30.19,22.43,0.97,0
2019,7,15,100.92,1.83,3.27,86.06,17.33,25.73,25.53,30.11,21.69,0.92,0.16
2019,7,16,100.89,2.13,3.73,84.69,16.72,25.34,25.23,29.9,21.83,1.1,0.05
2019,7,17,100.81,2.11,3.66,84.81,16.17,24.71,24.59,29.55,20.23,1.08,0
2019,7,18,100.75,2.23,3.78,85.94,16.66,24.97,24.91,29.72,21.1,1.14,0
2019,7,19,100.75,1.76,3.13,88.75,18.37,26.02,25.87,30.94,21.62,0.91,4.56
2019,7,20,100.76,1.98,3.55,90.88,19.29,26.35,26.27,30.08,23.49,1.04,12.18
2019,7,21,100.79,1.79,3.23,90.81,19.29,26.4,26.27,30.07,23.32,0.94,55.1
2019,7,22,100.79,1.77,3.09,88.56,18.74,26.43,26.27,30.37,23.26,0.94,8.16
2019,7,23,100.86,1.98,3.4,87,17.7,25.76,25.69,30.01,22.56,1.03,0.02
2019,7,24,101.01,1.87,3.26,86.25,17.27,25.5,25.47,29.91,21.63,0.96,0
2019,7,25,101.05,2.03,3.55,86.38,17.09,25.38,25.26,29.98,21.5,1.04,0
2019,7,26,100.98,1.49,2.52,86.75,17.33,25.4,25.39,29.71,21.2,0.77,0
2019,7,27,100.96,1.62,2.8,87.94,17.7,25.54,25.51,29.09,22.39,0.83,0
2019,7,28,101,1.89,3.28,86.75,18.01,26.18,26.01,30.62,21.87,0.97,0
2019,7,29,100.97,1.98,3.34,87.19,18.37,26.45,26.27,30.59,22.84,1.02,0
2019,7,30,100.99,1.98,3.41,86.31,17.46,25.8,25.62,30.05,22.23,1.02,0
2019,7,31,100.99,2.21,3.72,86.56,17.15,25.44,25.29,30.19,21.45,1.15,0
2019,8,1,101.06,2.03,3.49,86,17.27,25.67,25.49,30.18,21.45,1.05,0
2019,8,2,101,2.25,3.82,85.81,17.33,25.77,25.6,30.19,22.04,1.17,0
2019,8,3,100.94,2.06,3.54,86.25,17.88,26.19,26.05,30.69,22.19,1.08,0
2019,8,4,100.94,2.39,3.95,86.75,17.64,25.89,25.73,30.12,22.87,1.25,0
2019,8,5,100.92,2.16,3.84,86,17.33,25.79,25.52,30.29,22.23,1.15,0
2019,8,6,100.91,2.27,4,83.56,16.11,24.95,24.73,29.07,21.15,1.2,0
2019,8,7,100.87,2.06,3.54,83.12,15.99,25.01,24.79,29.49,21.1,1.07,0
2019,8,8,100.9,2.12,3.7,84.88,16.54,25.1,24.97,29.26,21.35,1.1,0
2019,8,9,100.87,2.03,3.46,86.44,17.4,25.67,25.44,29.98,21.51,1.05,0
2019,8,10,100.88,1.98,3.5,85.69,17.76,26.28,25.98,30.67,22.68,1.05,0
2019,8,11,100.88,2.1,3.57,86.19,18.13,26.51,26.26,30.97,22.48,1.1,0
2019,8,12,100.93,2.09,3.64,86.19,18.13,26.57,26.25,30.9,22.86,1.09,0
2019,8,13,100.97,2.23,3.73,86.5,18.07,26.39,26.15,30.84,22.51,1.18,0
2019,8,14,101.03,2.2,3.66,86.19,17.82,26.25,26.05,30.86,22.42,1.15,0
2019,8,15,101.05,2.34,3.96,86.06,18.01,26.31,26.14,31.19,21.95,1.23,0
2019,8,16,101.02,2.05,3.58,86.44,18.55,26.82,26.59,31.27,22.6,1.06,0
2019,8,17,101.03,2.11,3.7,88.06,18.19,26.06,25.93,30.38,22.91,1.08,0
2019,8,18,101.04,2.33,3.91,84.81,17.15,25.86,25.74,30.95,22.15,1.22,0
2019,8,19,101.03,2.06,3.51,84.44,17.21,26.01,25.8,30.9,21.33,1.07,0
2019,8,20,100.92,2.22,3.73,84.94,16.97,25.67,25.42,30.7,21.11,1.16,0
2019,8,21,100.9,2.02,3.49,85.38,17.82,26.34,26.15,31.26,21.89,1.07,0
2019,8,22,101.02,2.45,4.09,85.12,17.76,26.36,26.18,31.26,22.24,1.29,0
2019,8,23,101,2.05,3.56,85.75,17.88,26.48,26.17,30.97,22.45,1.06,0
2019,8,24,100.98,2.23,3.77,86,18.01,26.36,26.17,30.94,22.7,1.18,0
2019,8,25,100.96,2.04,3.52,84,17.33,26.36,26.05,30.89,22.29,1.07,0
2019,8,26,100.89,1.78,3.04,85.81,17.94,26.41,26.17,30.69,22.31,0.91,0
2019,8,27,100.89,1.99,3.44,86.25,18.37,26.69,26.46,31.02,22.98,1.05,2.06
2019,8,28,101.02,1.52,2.76,91.56,18.55,25.58,25.54,28.47,23.4,0.77,5.23
2019,8,29,100.94,2.27,3.87,86.62,18.25,26.58,26.33,31.05,23.04,1.22,1.11
2019,8,30,100.82,2.52,4.13,84.69,17.09,25.82,25.66,31.06,21.58,1.33,0
2019,8,31,100.78,2.37,3.94,84.38,16.91,25.65,25.49,31.43,20.67,1.27,0
2019,9,1,100.9,2.27,3.77,84.69,17.46,26.24,26.01,31.26,21.35,1.2,0
2019,9,2,100.91,2.12,3.58,85.19,18.07,26.68,26.44,31.78,22.08,1.11,0
2019,9,3,100.91,1.88,3.16,85.38,18.25,26.8,26.57,31.47,22.35,1.01,0
2019,9,4,100.92,2.07,3.59,84.56,17.94,26.69,26.47,31.44,22.66,1.08,0
2019,9,5,100.98,2.19,3.7,84.44,17.58,26.43,26.16,31.51,21.69,1.14,0
2019,9,6,100.94,2.23,3.77,84.5,17.7,26.52,26.25,31.59,22.25,1.16,0
2019,9,7,101,2.3,3.94,83.31,17.09,26.3,26.01,31.37,22.19,1.2,0
2019,9,8,101.03,2.38,3.97,83.94,17.09,26.05,25.82,31.4,21.44,1.23,0
2019,9,9,100.99,2.17,3.73,84.19,17.33,26.21,26.01,31.55,21.39,1.12,0
2019,9,10,101.09,2.3,3.87,84.06,17.15,25.99,25.84,31.49,21.2,1.18,0
2019,9,11,101.12,2.42,4.05,84,17.15,25.87,25.72,31.74,20.39,1.26,0
2019,9,12,101.16,2.05,3.47,83.12,16.85,26.11,25.86,31.69,21.63,1.05,0
2019,9,13,101.12,2.07,3.59,81.62,16.36,25.9,25.6,31.24,20.76,1.05,0
2019,9,14,101.12,2.38,4.09,75.94,14.34,24.94,24.76,30.09,20.94,1.23,0
2019,9,15,100.98,2.03,3.52,81.5,15.38,24.65,24.55,29.44,20.22,1.02,0
2019,9,16,100.92,2,3.41,82.88,16.91,26.08,25.83,31.47,20.98,1.05,0
2019,9,17,100.98,2.3,3.84,84.06,16.91,25.73,25.63,31.07,21.39,1.18,0
2019,9,18,101.03,2.38,4.02,84.56,17.52,26.23,26.08,32,21.23,1.23,0
2019,9,19,100.97,2.44,4.12,83.88,18.13,26.94,26.77,32.74,22.51,1.28,0
2019,9,20,100.96,2.36,4.03,81.62,16.97,26.45,26.27,32.14,21.86,1.23,0
2019,9,21,100.93,2.3,3.93,81.81,16.66,26.07,25.87,31.65,21.15,1.16,0
2019,9,22,100.97,2.26,3.78,83.75,16.85,25.54,25.49,31.01,20.27,1.15,0
2019,9,23,100.95,2.13,3.6,84.81,18.19,26.82,26.65,31.8,22.58,1.12,0.13
2019,9,24,100.96,1.84,3.07,88.25,18.8,26.65,26.45,30.94,23.51,1.02,34.28
2019,9,25,101.01,2.16,3.7,85.81,18.37,26.9,26.64,31.55,23.23,1.16,3.25
